quiz_id,new_score,score12345
2657,1.116207901416301,4.1
2658,1.0858474199346537,4.1
2659,1.0858474199346537,4.1
2660,-0.27523516009139437,3.3000000000000003
2661,1.0858474199346537,4.1
2662,1.0858474199346537,4.1
2663,1.0858474199346537,4.1
2664,1.0858474199346537,4.1
2665,1.0858474199346537,4.1
2666,1.0858474199346537,4.1
2667,1.0858474199346537,4.1
2668,1.0858474199346537,4.1
2669,1.0858474199346537,4.1
2670,0.5706571956006241,3.8000000000000003
2671,0.4092628138531683,3.7
2672,1.116207901416301,4.1
2673,-0.1938468762533912,3.4000000000000004
2674,1.0858474199346537,4.1
2675,1.116207901416301,4.1
2677,1.3739109115827906,4.3
2678,1.0858474199346537,4.1
2679,0.34540899814574993,3.7
2680,1.116207901416301,4.1
2681,0.11164676543131334,3.5000000000000004
2682,1.116207901416301,4.1
2683,0.08506706782306625,3.5000000000000004
2684,1.116207901416301,4.1
2685,1.0858474199346537,4.1
2686,1.116207901416301,4.1
2687,1.0858474199346537,4.1
2688,1.116207901416301,4.1
2689,1.0858474199346537,4.1
2690,,
2691,1.4037329354032348,4.3
2692,1.0858474199346537,4.1
2693,-0.8781646519299862,3.0000000000000004
2694,-2.651650130276083,2.0
2695,-3.1629970568359482,1.7000000000000002
2696,-0.7326418020676466,3.1
2697,1.0858474199346537,4.1
2698,-0.8802830345580528,3.0000000000000004
2699,,
2701,1.116207901416301,4.1
2702,1.116207901416301,4.1
2703,1.0858474199346537,4.1
2704,1.116207901416301,4.1
2705,-0.44269423580362677,3.2
2706,1.0858474199346537,4.1
2707,1.116207901416301,4.1
2708,-0.18376820466911678,3.4000000000000004
2709,1.116207901416301,4.1
2710,1.2514633955732453,4.2
2711,1.0858474199346537,4.1
2712,1.0858474199346537,4.1
2714,1.0858474199346537,4.1
2715,1.116207901416301,4.1
2716,0.7266354553251576,3.9000000000000004
2717,1.116207901416301,4.1
2718,1.116207901416301,4.1
2719,1.0858474199346537,4.1
2720,1.0858474199346537,4.1
2721,1.0858474199346537,4.1
2722,1.116207901416301,4.1
2723,-0.3285019735998492,3.3000000000000003
2724,1.0858474199346537,4.1
2725,-0.14928487865354986,3.4000000000000004
2726,1.365851412465069,4.3
2727,1.0858474199346537,4.1
2728,1.0858474199346537,4.1
2729,1.0858474199346537,4.1
2730,1.116207901416301,4.1
2731,1.0022192405060484,4.1
2732,-0.5310635996949035,3.2
2733,1.116207901416301,4.1
2734,-0.9341702194394209,2.9000000000000004
2735,1.116207901416301,4.1
2736,-0.2841389267308343,3.3000000000000003
2737,1.0858474199346537,4.1
2738,0.17687485893651006,3.6
2739,1.0858474199346537,4.1
2740,1.0858474199346537,4.1
2741,1.116207901416301,4.1
2742,1.0858474199346537,4.1
2744,0.12238361080625995,3.6
2745,1.116207901416301,4.1
2746,1.0858474199346537,4.1
2747,1.116207901416301,4.1
2748,1.116207901416301,4.1
2749,0.8242208164504354,4.0
2750,0.401710236263092,3.7
2751,1.0858474199346537,4.1
2752,-0.8542447048560082,3.0000000000000004
2753,1.116207901416301,4.1
2754,0.24848981365245368,3.6
2755,1.0858474199346537,4.1
2756,1.116207901416301,4.1
2758,-0.8140997756151496,3.0000000000000004
2759,1.116207901416301,4.1
2760,1.0858474199346537,4.1
2761,1.0858474199346537,4.1
2762,0.7123531457119079,3.9000000000000004
2763,1.0858474199346537,4.1
2764,1.116207901416301,4.1
2766,-0.23869266859100638,3.3000000000000003
2767,1.0858474199346537,4.1
2768,1.116207901416301,4.1
2769,1.0858474199346537,4.1
2770,-0.024865716686539256,3.5000000000000004
2771,1.116207901416301,4.1
2772,1.0858474199346537,4.1
2773,1.0858474199346537,4.1
2774,1.0858474199346537,4.1
2775,1.2233830060547948,4.2
2776,1.5906053432997613,4.3999999999999995
2777,1.0858474199346537,4.1
2778,0.5033064426585901,3.8000000000000003
2779,1.0858474199346537,4.1
2780,1.116207901416301,4.1
2781,1.116207901416301,4.1
2782,1.0858474199346537,4.1
2783,1.3420152860798085,4.3
2784,1.0858474199346537,4.1
2785,1.0858474199346537,4.1
2786,1.116207901416301,4.1
2787,1.0858474199346537,4.1
2788,-0.024311338533691093,3.5000000000000004
2789,1.0858474199346537,4.1
2790,1.7142429534007848,4.5
2791,1.116207901416301,4.1
2793,1.0858474199346537,4.1
2794,1.116207901416301,4.1
2795,1.116207901416301,4.1
2796,-2.0713599687855155,2.3000000000000003
2797,1.6609465298714998,4.3999999999999995
2798,1.0858474199346537,4.1
2799,-0.7889427135467334,3.0000000000000004
2800,1.0858474199346537,4.1
2801,1.116207901416301,4.1
2802,0.4007814159613887,3.7
2803,0.12495370269054429,3.6
2804,1.0858474199346537,4.1
2805,1.116207901416301,4.1
2806,1.116207901416301,4.1
2807,1.116207901416301,4.1
2808,-0.9007093919373552,3.0000000000000004
2809,1.169790165065024,4.2
2810,1.116207901416301,4.1
2811,1.0858474199346537,4.1
2812,1.116207901416301,4.1
2813,1.275857305511061,4.2
2815,1.116207901416301,4.1
2816,1.0858474199346537,4.1
2817,1.116207901416301,4.1
2818,1.116207901416301,4.1
2819,1.116207901416301,4.1
2820,1.0858474199346537,4.1
2821,1.129339648159061,4.1
2822,1.116207901416301,4.1
2823,1.0858474199346537,4.1
2824,1.0858474199346537,4.1
2825,1.116207901416301,4.1
2826,1.116207901416301,4.1
2827,2.0336468119084765,4.6
2828,-1.0206465435774381,2.9000000000000004
2829,1.0858474199346537,4.1
2830,1.116207901416301,4.1
2831,1.222664179348199,4.2
2832,0.5459015965695876,3.8000000000000003
2833,1.0858474199346537,4.1
2834,1.0783403163433258,4.1
2835,1.0653124234729467,4.1
2836,0.2145890934361275,3.6
2837,1.116207901416301,4.1
2838,1.116207901416301,4.1
2839,1.116207901416301,4.1
2840,0.9906570142165451,4.0
2841,1.116207901416301,4.1
2842,0.6960114733012136,3.9000000000000004
2843,1.0858474199346537,4.1
2844,1.0858474199346537,4.1
2845,0.6261126557981717,3.8000000000000003
2846,1.0858474199346537,4.1
2847,1.0858474199346537,4.1
2848,0.13909286664919668,3.6
2850,1.0858474199346537,4.1
2851,1.116207901416301,4.1
2852,1.116207901416301,4.1
2853,1.092665474833714,4.1
2854,1.0858474199346537,4.1
2855,1.116207901416301,4.1
2856,-2.2260215393167955,2.2
2857,1.0858474199346537,4.1
2858,1.0858474199346537,4.1
2859,-0.37833595739726905,3.3000000000000003
2860,1.116207901416301,4.1
2861,1.0858474199346537,4.1
2862,1.0858474199346537,4.1
2863,1.0858474199346537,4.1
2864,1.116207901416301,4.1
2865,,
2867,0.03359461799090485,3.5000000000000004
2868,-0.865584997354387,3.0000000000000004
2869,-0.9279692389961994,3.0000000000000004
2870,1.0858474199346537,4.1
2871,2.248804114290688,4.8
2872,1.116207901416301,4.1
2873,1.116207901416301,4.1
2874,1.0858474199346537,4.1
2875,1.0858474199346537,4.1
2876,1.4487213653128737,4.3
2877,1.116207901416301,4.1
2878,-0.9289538750531585,3.0000000000000004
2879,1.0858474199346537,4.1
2880,1.116207901416301,4.1
2882,1.116207901416301,4.1
2883,-0.014372158243459195,3.5000000000000004
2884,1.116207901416301,4.1
2885,1.0858474199346537,4.1
2886,1.0858474199346537,4.1
2888,1.0858474199346537,4.1
2889,1.116207901416301,4.1
2890,1.116207901416301,4.1
2891,,
2892,1.0858474199346537,4.1
2893,1.116207901416301,4.1
2894,0.3019111705506294,3.7
2895,1.116207901416301,4.1
2896,-0.7402541326692375,3.1
2897,1.116207901416301,4.1
2898,1.0858474199346537,4.1
2899,1.0858474199346537,4.1
2900,1.0858474199346537,4.1
2901,-0.3624703872228879,3.3000000000000003
2902,1.116207901416301,4.1
2903,1.1180036432938099,4.1
2904,1.116207901416301,4.1
2905,1.0858474199346537,4.1
2906,0.43510998637460485,3.7
2907,1.116207901416301,4.1
2908,1.0858474199346537,4.1
2909,1.116207901416301,4.1
2910,1.0858474199346537,4.1
2911,1.0858474199346537,4.1
2912,1.0858474199346537,4.1
2913,0.791609323376644,3.9000000000000004
2914,1.116207901416301,4.1
2915,1.0858474199346537,4.1
2916,1.0858474199346537,4.1
2917,1.116207901416301,4.1
2918,1.0858474199346537,4.1
2919,0.6017542623764645,3.8000000000000003
2920,1.116207901416301,4.1
2921,-0.7248626340212019,3.1
2922,1.0858474199346537,4.1
2923,1.116207901416301,4.1
2924,1.116207901416301,4.1
2925,1.9231664268652067,4.6
2926,1.4028247248058263,4.3
2927,-0.4374657414172849,3.2
2928,,
2929,1.0858474199346537,4.1
2930,1.0858474199346537,4.1
2931,1.0858474199346537,4.1
2932,1.0858474199346537,4.1
2933,1.0858474199346537,4.1
2934,1.116207901416301,4.1
2935,1.0858474199346537,4.1
2936,0.9915566736009975,4.0
2937,0.13509483436359365,3.6
2938,-0.11447857799976856,3.4000000000000004
2939,1.116207901416301,4.1
2940,-0.32097219204680627,3.3000000000000003
2941,1.116207901416301,4.1
2942,1.0858474199346537,4.1
2943,1.116207901416301,4.1
2944,1.116207901416301,4.1
2945,1.116207901416301,4.1
2946,-0.9019965721832597,3.0000000000000004
2947,1.0858474199346537,4.1
2948,1.116207901416301,4.1
2949,0.27424798611478696,3.6
2950,0.8984557671643656,4.0
2951,,
2952,1.116207901416301,4.1
2953,1.5827079711667684,4.3999999999999995
2954,1.0858474199346537,4.1
2955,0.582107141110048,3.8000000000000003
2956,1.0858474199346537,4.1
2957,1.0858474199346537,4.1
2958,-0.5929989008302388,3.1
2959,1.0858474199346537,4.1
2960,1.116207901416301,4.1
2961,1.0858474199346537,4.1
2962,1.116207901416301,4.1
2963,1.0858474199346537,4.1
2964,1.116207901416301,4.1
2965,1.116207901416301,4.1
2966,1.116207901416301,4.1
2967,0.5453983205525491,3.8000000000000003
2968,1.116207901416301,4.1
2969,1.0858474199346537,4.1
2970,1.0858474199346537,4.1
2971,1.116207901416301,4.1
2972,-0.24218875608461443,3.3000000000000003
2973,1.116207901416301,4.1
2974,1.0858474199346537,4.1
2975,1.116207901416301,4.1
2976,1.0858474199346537,4.1
2977,-0.8744621366603791,3.0000000000000004
2978,1.0858474199346537,4.1
2979,1.116207901416301,4.1
2980,-0.276634485491292,3.3000000000000003
2981,-0.36039548989675546,3.3000000000000003
2982,1.116207901416301,4.1
2983,1.0858474199346537,4.1
2984,1.0858474199346537,4.1
2986,-1.0601144693116733,2.9000000000000004
2987,1.116207901416301,4.1
2988,1.0858474199346537,4.1
2989,0.2555096974887532,3.6
2990,1.116207901416301,4.1
2992,1.116207901416301,4.1
2993,1.116207901416301,4.1
2994,0.7765755830718772,3.9000000000000004
2995,0.5939204397095975,3.8000000000000003
2996,1.116207901416301,4.1
2997,1.116207901416301,4.1
2998,1.116207901416301,4.1
2999,1.0858474199346537,4.1
3000,1.116207901416301,4.1
3001,1.0858474199346537,4.1
3002,-0.7182584713441477,3.1
3003,1.116207901416301,4.1
3004,1.116207901416301,4.1
3005,1.0858474199346537,4.1
3006,1.0858474199346537,4.1
3007,1.116207901416301,4.1
3008,1.116207901416301,4.1
3010,1.2152332126955432,4.2
3011,0.21953148098251515,3.6
3012,-0.009847270862074063,3.5000000000000004
3013,1.0858474199346537,4.1
3014,-0.8678044058575932,3.0000000000000004
3015,0.9222319824606364,4.0
3016,1.0858474199346537,4.1
3018,1.7223029689771248,4.5
3020,1.116207901416301,4.1
3021,1.0858474199346537,4.1
3022,1.0858474199346537,4.1
3023,1.0858474199346537,4.1
3024,1.116207901416301,4.1
3025,0.12807535997556801,3.6
3026,0.46373923005244694,3.7
3027,1.116207901416301,4.1
3028,0.6969044040395445,3.9000000000000004
3029,1.0858474199346537,4.1
3030,1.116207901416301,4.1
3031,1.0858474199346537,4.1
3032,1.116207901416301,4.1
3033,1.116207901416301,4.1
3034,1.0858474199346537,4.1
3035,,
3036,-0.28429148658339026,3.3000000000000003
3037,1.116207901416301,4.1
3038,1.116207901416301,4.1
3039,1.116207901416301,4.1
3040,0.7729898604865897,3.9000000000000004
3041,1.0858474199346537,4.1
3042,1.116207901416301,4.1
3043,1.4629209556273612,4.3
3044,1.116207901416301,4.1
3045,0.17435459557790994,3.6
3046,1.0858474199346537,4.1
3047,1.116207901416301,4.1
3048,1.116207901416301,4.1
3049,0.9927044035877357,4.1
3050,1.0858474199346537,4.1
3051,1.116207901416301,4.1
3054,1.116207901416301,4.1
3055,1.0858474199346537,4.1
3056,0.6650282838108115,3.9000000000000004
3057,0.8596956742321408,4.0
3058,0.331279621691605,3.7
3059,1.0858474199346537,4.1
3060,1.116207901416301,4.1
3061,0.8403403642264775,4.0
3062,2.478233985206143,4.9
3063,1.0858474199346537,4.1
3064,1.116207901416301,4.1
3065,1.116207901416301,4.1
3066,1.0858474199346537,4.1
3067,1.0858474199346537,4.1
3068,1.0858474199346537,4.1
3069,1.116207901416301,4.1
3070,1.0858474199346537,4.1
3071,1.116207901416301,4.1
3072,-0.2721228320567257,3.3000000000000003
3073,1.116207901416301,4.1
3074,-0.5448294490021252,3.2
3075,0.42719186302666035,3.7
3076,1.0858474199346537,4.1
3077,1.0858474199346537,4.1
3078,1.0858474199346537,4.1
3079,1.0858474199346537,4.1
3080,1.116207901416301,4.1
3081,-0.08377301244273391,3.4000000000000004
3082,1.116207901416301,4.1
3083,1.116207901416301,4.1
3084,1.116207901416301,4.1
3085,1.116207901416301,4.1
3086,1.116207901416301,4.1
3087,1.8926303372213937,4.6
3088,0.6218017083368866,3.8000000000000003
3089,1.0858474199346537,4.1
3090,1.0858474199346537,4.1
3091,1.3610501505796317,4.3
3092,0.5072959403276166,3.8000000000000003
3093,1.0858474199346537,4.1
3094,1.0858474199346537,4.1
3095,1.116207901416301,4.1
3096,1.0858474199346537,4.1
3097,1.116207901416301,4.1
3098,0.4836636509012649,3.8000000000000003
3099,0.15474485155533063,3.6
3100,1.0858474199346537,4.1
3101,1.116207901416301,4.1
3102,1.3537256309253265,4.3
3103,0.9080995399844668,4.0
3104,1.116207901416301,4.1
3105,1.116207901416301,4.1
3106,1.0858474199346537,4.1
3108,1.0858474199346537,4.1
3109,1.0858474199346537,4.1
3110,1.116207901416301,4.1
3111,1.0858474199346537,4.1
3112,0.10042271890767522,3.5000000000000004
3113,1.116207901416301,4.1
3114,1.0858474199346537,4.1
3115,1.116207901416301,4.1
3116,1.116207901416301,4.1
3117,1.0858474199346537,4.1
3118,-0.6850200789151624,3.1
3119,0.7175679373964975,3.9000000000000004
3120,1.116207901416301,4.1
3121,1.116207901416301,4.1
3122,1.0858474199346537,4.1
3123,1.116207901416301,4.1
3124,0.31586721877248847,3.7
3125,0.8904110895077414,4.0
3126,1.116207901416301,4.1
3127,1.116207901416301,4.1
3128,1.0858474199346537,4.1
3129,0.10222508607938822,3.5000000000000004
3130,1.0858474199346537,4.1
3131,1.0858474199346537,4.1
3132,1.839339218577029,4.5
3133,1.0858474199346537,4.1
3134,1.0858474199346537,4.1
3135,0.19497489577643343,3.6
3136,1.0858474199346537,4.1
3137,1.0858474199346537,4.1
3138,1.116207901416301,4.1
3139,0.68335637672105,3.9000000000000004
3140,1.0858474199346537,4.1
3141,1.0858474199346537,4.1
3142,1.0858474199346537,4.1
3143,1.0858474199346537,4.1
3144,1.0858474199346537,4.1
3145,1.116207901416301,4.1
3146,0.7988490961166664,3.9000000000000004
3147,1.116207901416301,4.1
3148,1.0858474199346537,4.1
3149,1.0858474199346537,4.1
3150,1.0858474199346537,4.1
3151,1.1576516913267116,4.1
3152,-0.06917851808868374,3.4000000000000004
3153,1.116207901416301,4.1
3154,1.116207901416301,4.1
3155,1.116207901416301,4.1
3156,-0.0032996002646693183,3.5000000000000004
3157,1.116207901416301,4.1
3158,1.0858474199346537,4.1
3159,1.116207901416301,4.1
3160,-0.7617226293574767,3.0000000000000004
3161,1.3539716896389469,4.3
3162,1.116207901416301,4.1
3163,1.0858474199346537,4.1
3164,,
3165,1.4495030023371906,4.3
3166,1.0858474199346537,4.1
3167,1.116207901416301,4.1
3168,0.3334834179640141,3.7
3169,1.0858474199346537,4.1
3170,1.3231596499993599,4.2
3171,1.116207901416301,4.1
3172,0.6088321300673092,3.8000000000000003
3173,1.0858474199346537,4.1
3174,1.0858474199346537,4.1
3176,-0.7694610842503075,3.0000000000000004
3177,1.0858474199346537,4.1
3178,-0.5803684784217533,3.2
3179,1.116207901416301,4.1
3180,1.116207901416301,4.1
3181,1.116207901416301,4.1
3182,1.9091363035110311,4.6
3183,1.0858474199346537,4.1
3184,0.03568930049697793,3.5000000000000004
3185,1.0858474199346537,4.1
3186,1.0858474199346537,4.1
3187,1.116207901416301,4.1
3188,0.9253516621427418,4.0
3189,1.116207901416301,4.1
3190,1.116207901416301,4.1
3191,-0.8464455258618896,3.0000000000000004
3192,-0.7649229760288745,3.0000000000000004
3193,-0.802060052933739,3.0000000000000004
3194,1.116207901416301,4.1
3195,1.116207901416301,4.1
3196,-0.11738496718692092,3.4000000000000004
3197,1.116207901416301,4.1
3198,1.0858474199346537,4.1
3199,1.116207901416301,4.1
3200,1.562318985748294,4.3999999999999995
3201,1.116207901416301,4.1
3202,1.116207901416301,4.1
3203,1.116207901416301,4.1
3204,1.0858474199346537,4.1
3205,1.116207901416301,4.1
3206,-0.8701004715471046,3.0000000000000004
3207,1.116207901416301,4.1
3208,1.0858474199346537,4.1
3209,1.116207901416301,4.1
3210,1.116207901416301,4.1
3211,1.5140038235739932,4.3
3212,0.6520297796425784,3.9000000000000004
3213,0.5029941229332073,3.8000000000000003
3215,0.6602970163421678,3.9000000000000004
3216,1.116207901416301,4.1
3217,1.116207901416301,4.1
3218,1.116207901416301,4.1
3219,1.116207901416301,4.1
3220,1.0858474199346537,4.1
3221,1.0858474199346537,4.1
3222,1.116207901416301,4.1
3223,1.0858474199346537,4.1
3224,1.116207901416301,4.1
3225,1.0858474199346537,4.1
3226,-0.8652971003819778,3.0000000000000004
3227,0.1833973247201217,3.6
3228,-0.1442709468912816,3.4000000000000004
3229,-0.012863160492064915,3.5000000000000004
3230,1.0858474199346537,4.1
3231,0.13217958050663753,3.6
3232,1.0214631704959025,4.1
3233,1.0858474199346537,4.1
3235,1.0858474199346537,4.1
3237,-0.48852883685374704,3.2
3238,1.116207901416301,4.1
3239,0.5815869631704605,3.8000000000000003
3240,0.5407346351540792,3.8000000000000003
3241,1.116207901416301,4.1
3242,1.116207901416301,4.1
3243,1.116207901416301,4.1
3244,1.116207901416301,4.1
3245,1.0858474199346537,4.1
3246,1.3429319163712459,4.3
3247,0.9368355284284736,4.0
3248,1.116207901416301,4.1
3250,-0.1394965323261305,3.4000000000000004
3252,1.116207901416301,4.1
3253,1.0858474199346537,4.1
3254,1.0858474199346537,4.1
3255,1.0858474199346537,4.1
3256,1.116207901416301,4.1
3257,-0.4571550912951441,3.2
3258,0.29733121870889667,3.7
3259,1.0858474199346537,4.1
3260,-0.5514995250975164,3.2
3262,1.0858474199346537,4.1
3263,1.116207901416301,4.1
3264,1.6246688602214574,4.3999999999999995
3265,1.0858474199346537,4.1
3266,-0.6910266975065626,3.1
3267,1.0858474199346537,4.1
3268,1.0858474199346537,4.1
3269,-0.8233975534405492,3.0000000000000004
3270,1.116207901416301,4.1
3271,1.2721921434265422,4.2
3273,1.0858474199346537,4.1
3275,1.116207901416301,4.1
3277,1.116207901416301,4.1
3278,1.116207901416301,4.1
3279,0.4275438054786071,3.7
3280,-0.7286977452637524,3.1
3281,1.0858474199346537,4.1
3282,0.4298749608981293,3.7
3283,1.116207901416301,4.1
3284,0.9066513444680037,4.0
3285,1.0858474199346537,4.1
3286,1.0858474199346537,4.1
3287,1.0858474199346537,4.1
3288,1.116207901416301,4.1
3289,1.116207901416301,4.1
3290,1.0858474199346537,4.1
3291,1.116207901416301,4.1
3292,0.47843935317645464,3.8000000000000003
3293,1.116207901416301,4.1
3294,1.0858474199346537,4.1
3295,1.116207901416301,4.1
3296,-1.0560312292949212,2.9000000000000004
3297,1.116207901416301,4.1
3298,-0.4557131035943198,3.2
3299,0.13899651443637073,3.6
3300,1.0858474199346537,4.1
3301,0.15715406678737817,3.6
3302,1.0858474199346537,4.1
3303,0.090650592276547,3.5000000000000004
3304,1.116207901416301,4.1
3305,1.0858474199346537,4.1
3306,0.8489937027042713,4.0
3307,0.5920054210515571,3.8000000000000003
3308,1.116207901416301,4.1
3309,0.7404059625646305,3.9000000000000004
3310,1.116207901416301,4.1
3311,1.116207901416301,4.1
3312,1.116207901416301,4.1
3313,1.116207901416301,4.1
3314,1.0858474199346537,4.1
3315,1.0858474199346537,4.1
3316,1.0858474199346537,4.1
3317,-1.0576621943407911,2.9000000000000004
3318,1.6341306635946657,4.3999999999999995
3319,0.42992223234914057,3.7
3320,-0.775076181269712,3.0000000000000004
3321,1.0858474199346537,4.1
3322,1.116207901416301,4.1
3323,1.116207901416301,4.1
3324,1.0858474199346537,4.1
3325,1.0858474199346537,4.1
3327,1.0858474199346537,4.1
3329,0.0381876801028757,3.5000000000000004
3330,1.116207901416301,4.1
3331,0.7438263355129193,3.9000000000000004
3332,1.4418556382460208,4.3
3333,1.116207901416301,4.1
3334,1.0858474199346537,4.1
3335,0.7123564408494525,3.9000000000000004
3336,0.10941092125241132,3.5000000000000004
3337,0.6858995224265986,3.9000000000000004
3338,1.0858474199346537,4.1
3339,1.3459255003288852,4.3
3340,1.116207901416301,4.1
3341,-0.8073995897640986,3.0000000000000004
3342,1.0858474199346537,4.1
3343,1.0858474199346537,4.1
3344,0.2201308350964533,3.6
3345,1.0858474199346537,4.1
3346,-0.23544117981477633,3.3000000000000003
3347,1.116207901416301,4.1
3348,1.116207901416301,4.1
3349,1.116207901416301,4.1
3350,1.116207901416301,4.1
3351,1.116207901416301,4.1
3352,1.116207901416301,4.1
3353,0.012610434684310492,3.5000000000000004
3354,1.372616717911097,4.3
3355,,
3357,,
3358,1.116207901416301,4.1
3359,1.116207901416301,4.1
3360,1.5846365380939547,4.3999999999999995
3361,1.0858474199346537,4.1
3362,-0.8107035605694142,3.0000000000000004
3363,0.33252463416512734,3.7
3364,1.116207901416301,4.1
3365,1.116207901416301,4.1
3366,1.3128815986253393,4.2
3367,1.0858474199346537,4.1
3368,1.2259719598168195,4.2
3369,0.39921575434926865,3.7
3370,1.0858474199346537,4.1
3371,1.116207901416301,4.1
3372,1.116207901416301,4.1
3373,,
3374,2.376079480580262,4.8
3375,0.734097702626823,3.9000000000000004
3376,1.116207901416301,4.1
3377,1.116207901416301,4.1
3378,1.116207901416301,4.1
3379,1.116207901416301,4.1
3380,1.0858474199346537,4.1
3381,0.08621874131374116,3.5000000000000004
3382,1.116207901416301,4.1
3383,1.0858474199346537,4.1
3384,-0.061371898142268684,3.4000000000000004
3385,1.116207901416301,4.1
3386,1.0858474199346537,4.1
3387,1.116207901416301,4.1
3388,0.6533407723924101,3.9000000000000004
3389,-1.1226538855476949,2.8000000000000003
3390,2.0665206679783803,4.7
3391,1.116207901416301,4.1
3392,0.5587456008285251,3.8000000000000003
3393,1.0858474199346537,4.1
3394,1.0858474199346537,4.1
